row_id,reactant_name,product_name,yield (%),temperature (℃),pressure (MPa),time (h),catalyst_1_name,catalyst_1_loading_mol%,catalyst_2_name,catalyst_2_loading_mol%,catalyst_3_name,catalyst_3_loading_mol%,catalyst_4_name,catalyst_4_loading_mol%,reagent_1_name,reagent_2_name,solvent_1,solvent_2,solvent_3,solvent_4,reference,publication_year,extraction_status,catalyst_system_type,all_solvents_normalized
1420,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",93.7,100.0,2.00003,9.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Catalytic behavior, Temperature Cho, Kyoungil; Lee, Sang Moon; Kim, Hae Jin; Ko, Yoon-Joo; Kang, Eun Joo; Son, Seung Uk; Chemistry - A European Journal; vol. 26; nb. 4; (2020); p. 788 - 794",2020,valid,ionic_liquid,无溶剂
1421,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",93.1,20.0,1.00001,24.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Liu, Ce; Xing, Zhiqiang; Liu, Lin; Han, Zheng-Bo; Inorganic Chemistry Communications; vol. 113; (2020); Art.No: 107812",2020,valid,ionic_liquid,
1422,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",93.0,70.0,0.1,24.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,无溶剂,,,,"Glovebox Rios Yepes, Yersica; Mesías-Salazar, ángela; Becerra, Alexandra; Daniliuc, Constantin G.; Ramos, Alberto; Fernández-Galán, Rafael; Rodríguez-Diéguez, Antonio; Anti?olo, Antonio; Carrillo-Hermosilla, Fernando; Ro‐ jas, René S.; Organometallics; vol. 40; nb. 16; (2021); p. 2859 - 2869",2021,valid,unknown,无溶剂
1425,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",92.0,155.0,1.82384,5.5,triphenylphosphine,,,,,,,,,,,,,,Lermontov; Velikokhat'ko; Zavel'skii; Russian Journal of General Chemistry; vol. 72; nb. 9; (2002); p. 1492 - 1493,2002,valid,unknown,
1426,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",92.0,20.0,0.1216,4.0,tetra-(n-butyl)ammonium iodide,,tetrabutylammonium iodide,,,,,,,,,,,,PatentEnel Produzione S.p.A.; ENEL PRODUZIONE; EP2055699; (2009); (A1) EnglishENEL,2009,valid,ionic_liquid,
1428,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",92.3,120.0,2.00003,8.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,无溶剂,,,,"Catalytic behavior, Reagent/catalyst, Pressure, Temperature, Time Liu, Jing; Wang, Anqi; Jing, Huanwang; Chinese Journal of Catalysis; vol. 35; nb. 10; (2014); p. 1669 - 1675",2014,valid,unknown,无溶剂
1431,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",92.1,20.0,0.1013,48.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Kumar, Sanjay;Verma, Gaurav;Gao, Wen-Yang;Niu, Zheng;Wojtas, Lukasz;Ma, Shengqian; European Journal of Inorganic Chemistry; vol. 2016; nb. 27; (2016); p. 4373 - 4377",2016,valid,ionic_liquid,无溶剂
1435,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",92.0,120.0,1.50002,2.0,imidazolium,,,,,,,,,,,,,,"Wang, Tengfei; Zhu, Xinrui; Mao, Lemin; Liu, Yi; Ren, Tiegang; Wang, Li; Zhang, Jinglai; Journal of Molecular Liquids; vol. 296; (2019); Art.No: 111936",2019,valid,ionic_liquid,
1437,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",92.0,100.0,0.50001,2.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Cui, Xinjiang; Dai, Xingchao; Surkus, Annette-Enrica; Junge, Kathrin; Kreyenschulte, Carsten; Agostini, Gio‐ vanni; Rockstroh, Nils; Beller, Matthias; Cuihua Xuebao/Chinese Journal of Catalysis; vol. 40; nb. 11; (2019); p. 1679 - 1685",2019,valid,ionic_liquid,无溶剂
1438,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",92.2,20.0,1.50002,30.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"High pressure, Reagent/catalyst, Pressure Liu, Ce;Liu, Lin;Han, Zheng-Bo; Polyhedron; vol. 196; (2021); Art.No: 115016",2021,valid,ionic_liquid,
1439,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",92.0,20.0,0.1,24.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Sealed tube, Catalytic behavior Guselnikova, Olga; Postnikov, Pavel; Kosina, Jiri; Kolska, Zdenla; Trelin, Andrii; Svorcik, Vaclav; Lyutakov, Oleksiy; Journal of Materials Chemistry A; vol. 9; nb. 13; (2021); p. 8462 - 8469",2021,valid,ionic_liquid,无溶剂
1440,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",92.0,120.0,3.00005,2.0,imidazolium,,,,,,,,,,,,,,"Reagent/catalyst, Temperature, Pressure Bezerra, Werberson de Almeida;Milani, Jorge Luiz S?nego;Franco, Chris Hebert de Jesus;Martins, Felipe Terra;de Fátima, ?ngelo;da Mata, álvaro Farias Arruda;das Chagas, Rafael Pav?o; Molecular catalysis; vol. 530; (2022); Art.No: 112632",2022,valid,ionic_liquid,
1442,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",91.0,120.0,3.00005,1.0,pyridine,,,,,,,,,,dichloromethane,,,,"Lu, Jinni; Toy, Patrick H.; Synlett; nb. 5; (2011); p. 659 - 662; Art.No: W19910ST",2011,valid,organic_base,dichloromethane
1443,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",91.8,130.0,3.00005,5.0,"1,8-diazabicyclo[5.4.0]undec-7-ene",,,,,,,,,,,,,,"Mecha‐ nism, Reagent/catalyst, Pressure Chen, Angjun; Chen, Chen; Xiu, Yuhe; Liu, Xuerui; Chen, Jizhong; Guo, Li; Zhang, Ran; Hou, Zhenshan; Green Chemistry; vol. 17; nb. 3; (2015); p. 1842 - 1852",2015,valid,unknown,
1449,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",91.0,80.0,0.50666,20.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Belousov, Yu. A.;Goncharenko;Bondarenko;Ganina;Bezzubov;Taidakov; Russian Journal of Coordination Chemistry; vol. 46; nb. 12; (2020); p. 805 - 811; Koord. Khim.; vol. 46; nb. 8; (2020); p. 477 - 486",2020,valid,ionic_liquid,
1450,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",91.24,60.0,0.10133,24.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Schlenk tech‐ nique, Catalytic behavior, Reagent/catalyst Zeeshan, Mohd;Khan, Mohammad Yasir;Shahid;Ikram, Saiqa;Ahmad, Musheer; Dalton Transactions; vol. 54; nb. 29; (2025); p. 11398 - 11418",2025,valid,ionic_liquid,
1451,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.0,120.0,0.34001,2.0,tetrabutylammonium chloride,,,,,,,,,,,,,,"Dharman, Manju Mamparambath; Yu, Jeong-In; Ahn, Ji-Yeon; Park, Dae-Won; Green Chemistry; vol. 11; nb. 11; (2009); p. 1754 - 1757",2009,valid,ionic_liquid,
1454,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.0,110.0,4.00006,6.0,zinc dibromide,,imidazolium,,zinc chloride,,BMIM,,,,,,,,"Temperature, Pressure, Time, Reagent/catalyst Aquino, Aline S.; Bernard, Franciele L.; Vieira, Michele O.; Borges, Jéssica V.; Rojas, Marisol F.; Vecchia, Fe‐ lipe Dalla; Ligabue, Rosane A.; Seferin, Marcus; Menezes, Sonia; Einloft, Sandra; Journal of the Brazilian Chemical Society; vol. 25; nb. 12; (2014); p. 2251 - 2257",2014,valid,mixed_system,
1456,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.4,120.0,3.00005,5.0,phenyltrimethylammonium tribromide,,,,,,,,,,ethanol,,,,"Reagent/catalyst, Temperature Zhang, Fengyong; Xie, Yujia; Liu, Pingle; Hao, Fang; Yao, Zhengjie; Luo, He'An; Catalysis Letters; vol. 144; nb. 11; (2014); p. 1894 - 1899",2014,valid,unknown,ethanol
1457,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.0,50.0,1.03424,24.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Lo, Sheng-Han; Senthil Raja, Duraisamy; Chen, Chia-Wei; Kang, Yu-Hao; Chen, Jiun-Jen; Lin, Chia-Her; Dal‐ ton Transactions; vol. 45; nb. 23; (2016); p. 9565 - 9573",2016,valid,ionic_liquid,无溶剂
1458,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.0,40.0,3.50005,8.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Auto‐ clave, Inert atmosphere, Catalytic behavior, Reagent/catalyst, Temperature Mandal, Mrinmay; Monkowius, Uwe; Chakraborty, Debashis; New Journal of Chemistry; vol. 40; nb. 11; (2016); p. 9824 - 9839",2016,valid,ionic_liquid,无溶剂
1459,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.0,25.0,0.10133,24.0,(triphenylphosphoranylidene)acetaldehyde,,Jacobsen Co-salen,,salen,,,,,,无溶剂,,,,"Zhou, Feng; Xie, Shi-Liang; Gao, Xiao-Tong; Zhang, Rong; Wang, Cui-Hong; Yin, Guang-Qiang; Zhou, Jian; Green Chemistry; vol. 19; nb. 16; (2017); p. 3908 - 3915",2017,valid,unknown,无溶剂
1460,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.0,25.0,0.1,24.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Inert atmosphere, Schlenk technique, Catalytic behavior, Reagent/catalyst, Time Bresciani, Giulio; Bortoluzzi, Marco; Marchetti, Fabio; Pampaloni, Guido; ChemSusChem; vol. 11; nb. 16; (2018); p. 2737 - 2743",2018,valid,ionic_liquid,无溶剂
1461,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.0,20.0,0.1,20.0,DMAP,,,,,,,,,,methanol,ethyl acetate,,,"Catalytic behavior Ullah, Habib; Mousavi, Bibimaryam; Younus, Hussein A.; Khattak, Zafar A.K.; Suleman, Suleman; Jan, Mu‐ hammad T.; Yu, Baoyi; Chaemchuen, Somboon; Verpoort, Francis; Journal of Catalysis; vol. 377; (2019); p. 190 -198",2019,valid,mixed_system,methanol; ethyl acetate
1462,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.0,80.0,1.01332,5.0,potassium iodide,,18-crown-6 ether,,,,,,,,无溶剂,,,,"Souleymanou, Myriam Y.; El-Ouahabi, Fatima; Masdeu-Bultó, Anna M.; Godard, Cyril; ChemCatChem; vol. 13; nb. 7; (2021); p. 1706 - 1710",2021,valid,metal_halide,无溶剂
1463,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.0,50.0,0.1,24.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Zhang, Kuikui; Liu, Zhenbang; Liu, Ning; Applied Organometallic Chemistry; vol. 35; nb. 10; (2021); Art.No: E6347",2021,valid,ionic_liquid,无溶剂
1464,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.0,120.0,1.00001,6.0,"tetrahydrofuran-2,5-dimethanol",,sodium bromide,,,,,,,,,,,,"Bragato, Nicola;Annatelli, Mattia;Bernardi, Alessandro;Bortoluzzi, Marco;Calmanti, Roberto;Perosa, Al‐ vise;Selva, Maurizio;Fiorani, Giulia; European Journal of Organic Chemistry; vol. 28; nb. 26; (2025); Art.No: e202500119",2025,valid,metal_halide,
1465,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",90.0,140.0,1.00001,6.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,water,DMF,,,Reagent/ catalyst PatentUNIV NANKAI; UNIV NANKAI; CN121591689; (2026); (A) ChineseUNIV NANKAI,2026,valid,unknown,water; DMF
1467,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",89.0,80.0,3.00005,16.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,,,,,"Inert at‐ mosphere, Schlenk technique, Catalytic behavior Mercad, Elisabet; Zangrando, Ennio; Claver, Carmen; Godard, Cyril; ChemCatChem; vol. 8; nb. 1; (2016); p. 234 - 243",2016,valid,unknown,
1468,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",89.0,80.0,2.00003,18.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,,,,,"Zhang, Xiao; Lv, Yan-Zong; Liu, Xiao-Liang; Du, Guo-Jing; Yan, Shi-Hao; Liu, Jian; Zhao, Zhen; RSC Advan‐ ces; vol. 6; nb. 80; (2016); p. 76957 - 76963",2016,valid,unknown,
1470,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",89.0,100.0,0.50666,12.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Kumar, Yogesh;Panday, Rishukumar;Banerjee, Shaibal; Dalton Transactions; vol. 54; nb. 29; (2025); p. 11306 - 11314",2025,valid,ionic_liquid,无溶剂
1471,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",88.0,110.0,0.90001,2.0,zinc diiodide,,,,,,,,,,water,,,,"Reagent/catalyst, Tempera‐ ture, Pressure Siewniak, Agnieszka; Jasiak, Katarzyna; Baj, Stefan; Applied Catalysis A: General; vol. 482; (2014); p. 266 - 274",2014,valid,metal_halide,water
1473,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",88.0,50.0,1.00001,18.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,,,,,"Martínez-Rodríguez, Luis; Otalora Garmilla, Javier; Kleij, Arjan W.; ChemSusChem; vol. 9; nb. 7; (2016); p. 749 -755",2016,valid,unknown,
1476,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",88.0,25.0,0.10133,20.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Cata‐ lytic behavior, Temperature Tiffner, Maximilian; Gonglach, Sabrina; Haas, Michael; Sch?fberger, Wolfgang; Waser, Mario; Chemistry - An Asian Journal; vol. 12; nb. 10; (2017); p. 1048 - 1051",2017,valid,ionic_liquid,无溶剂
1478,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",88.0,50.0,0.10133,24.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,THF,ethyl acetate,,,"Guo, Zhiqiang; Yan, Leilei; Liu, Yaoming; Wu, Xiaoqin; Wei, Xuehong; Journal of Organometallic Chemistry; vol. 922; (2020); Art.No: 121365",2020,valid,unknown,THF; ethyl acetate
1479,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",88.0,80.0,0.50001,20.0,tetra-(n-butyl)ammonium iodide,,tetrabutylammonium iodide,,,,,,,,无溶剂,,,,"Chen, Fei;Tao, Sheng;Liu, Ning;Dai, Bin; Polyhedron; vol. 196; (2021); Art.No: 114990",2021,valid,ionic_liquid,无溶剂
1480,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",87.4,20.0,0.10133,48.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Gao, Wen-Yang; Wojtas, Lukasz; Ma, Shengqian; Chemical Communications; vol. 50; nb. 40; (2014); p. 5316 - 5318",2014,valid,ionic_liquid,无溶剂
1484,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",86.0,25.0,0.10133,20.0,tetra-(n-butyl)ammonium iodide,,pyridine,,,,,,,,,,,,"Wang, Lin; Zhang, Guangyou; Kodama, Koichi; Hirose, Takuji; Green Chemistry; vol. 18; nb. 5; (2016); p. 1229 - 1233",2016,valid,organic_base,
1485,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",86.0,140.0,,2.0,imidazolium bromide,,,,,,,,,,,,,,"6 : Example 6 Cycloaddition reaction of different epoxides catalyzed by imidazole bromide ionic liquid with monoamino groups General procedure: In a 50 ml autoclave,The catalyst [NH2pbim] Br and the epoxy compound (Table 6) were add‐ ed,mixing,1MP CO2,At temperature 140 ,The reaction was carried out for 2 hours.The catalyst was added in an amount of 0.6% of the moles of epichlorohydrin.After the completion of the reaction, the yield of the cyclic carbonate was calculated,The results are shown in Table 6. With 1-(3-aminopropyl)-3-butylimidazolium bromide, Time= 2h, T= 140 °C , Autoclave PatentUNIV LIAONING; LIAONING UNIVERSITY; CN105949129; (2016); (A) EnglishLIAONING UNIVERSITY",2016,valid,ionic_liquid,
1486,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",86.3,25.0,0.101325,24.0,tetra-(n-butyl)ammonium iodide,,pyridine,,tetrabutylammonium iodide,,,,,,ethyl acetate,hexane,,,"Propylene carbonate In a 5 mL Schlenk flask, propylene oxide (5 mmol, 0.29 g), 3-hydroxypyridine (0.25 mmol, 0.024 g) and TBAI (0.25 mmol, 0.092 g) were stirred at 25 oC for 24 h under an atmosphere of CO2 (balloon). The crude product was purified by column chromatography (hexane : ethyl acetate = 1 : 1) to afford the desired cyclic carbonate 0.44 g (yield: 86.3%) as a colorless oil. 1H NMR (500 MHz, CDCl3): 4.92-4.80 (m, 1H), 4.62-4.51 (m, 1H), 4.10-3.95 (m, 1H), 1.55-1.40 (m, 3H). 13C NMR (125 MHz, CDCl3): 155.2, 73.7, 70.7, 19.3. With 3-HYDROXYPYRIDINE, tetra-(n-butyl)ammonium iodide, Time= 24h, T= 25 °C , Schlenk technique Wang, Xiangyong; Wang, Lin; Zhao, Yingying; Kodama, Koichi; Hirose, Takuji; Tetrahedron; vol. 73; nb. 8; (2017); p. 1190 - 1195",2017,valid,mixed_system,ethyl acetate; hexane
1489,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",86.0,120.0,1.00001,2.0,imidazolium bromide,,,,,,,,,,,,,,"Ionic liquid Yue, Shuang; Song, Qian; Zang, Shuliang; Deng, Guichun; Li, Jun; Australian Journal of Chemistry; vol. 71; nb. 6; (2018); p. 407 - 415",2018,valid,ionic_liquid,
1490,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",86.0,100.0,0.1,8.0,triethylamine,,,,,,,,,,acetonitrile,,,,"Catalytic behav‐ ior Muthuramalingam, Sethuraman; Sankaralingam, Muniyandi; Velusamy, Marappan; Mayilmurugan, Ramasa‐ my; Inorganic Chemistry; vol. 58; nb. 19; (2019); p. 12975 - 12985",2019,valid,organic_base,acetonitrile
1491,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",86.0,120.0,3.00005,20.0,imidazolium,,,,,,,,,,,,,,"Catalytic behavior Zhang, Wenli; Ma, Fangpei; Ma, Long; Zhou, Yu; Wang, Jun; ChemSusChem; vol. 13; nb. 2; (2020); p. 341 - 350",2020,valid,ionic_liquid,
1492,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",86.0,90.0,0.25,9.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Hussain, Md. Waseem;Bhardwaj, Vipin;Giri, Arkaprabha;Chande, Ajit;Patra, Abhijit; Chemical Science; vol. 11; nb. 30; (2020); p. 7910 - 7920",2020,valid,ionic_liquid,
1495,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",85.0,100.0,0.10133,20.5,pyridinium,,,,,,,,,,,,,,"Motokura, Ken; Itagaki, Shintaro; Iwasawa, Yasuhiro; Miyaji, Akimitsu; Baba, Toshihide; Green Chemistry; vol. 11; nb. 11; (2009); p. 1876 - 1880",2009,valid,ionic_liquid,
1496,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",85.0,0.0,0.1,24.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Castro-Osma, Jose A.; Alonso-Moreno, Carlos; Lara-Sanchez, Agustin; Martinez, Javier; North, Michael; Otero, Antonio; Catalysis science and technology; vol. 4; nb. 6; (2014); p. 1674 - 1684",2014,valid,ionic_liquid,
1497,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",85.0,23.0,0.10133,24.0,18-crown-6 ether,,,,,,,,,,无溶剂,,,,Steinbauer; Spannenberg; Werner; Green Chemistry; vol. 19; nb. 16; (2017); p. 3769 - 3779,2017,valid,unknown,无溶剂
1498,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",85.0,110.0,4.00006,6.0,zinc dibromide,,,,,,,,,,,,,,"Catalytic behavior, Reagent/catalyst Monteiro, Wesley F.; Vieira, Michele O.; Aquino, Aline S.; de Souza, Michèle O.; de Lima, Jeane; Einloft, San‐ dra; Ligabue, Rosane; Applied Catalysis A: General; vol. 544; (2017); p. 46 - 54",2017,valid,metal_halide,
1499,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",85.0,24.8,0.1,8.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Schlenk tech‐ nique Sharma, Vivekanand; De, Dinesh; Saha, Ranajit; Das, Ranjita; Chattaraj, Pratim Kumar; Bharadwaj, Parimal K.; Chemical Communications; vol. 53; nb. 100; (2017); p. 13371 - 13374",2017,valid,ionic_liquid,
1500,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",85.0,25.0,0.10133,48.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,,,,,"Rios Yepes, Yersica; Martínez, Javier; Rangel Sánchez, Hiram; Quintero, Celso; Ortega-Alfaro, M. Carmen; López-Cortés, José G.; Daniliuc, Constantin G.; Anti?olo, Antonio; Ramos, Alberto; Rojas, René S.; Dalton Transactions; vol. 49; nb. 4; (2020); p. 1124 - 1134",2020,valid,unknown,
1501,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",85.9,100.0,1.00001,3.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Reagent/catalyst Zhang, Zhuxiu; Lei, Yifan; Zhou, Jie; Cui, Mifen; Chen, Xian; Fei, Zhaoyang; Liu, Qing; Tang, Jihai; Qiao, Xu; Chemical Communications; vol. 56; nb. 94; (2020); p. 14833 - 14836",2020,valid,ionic_liquid,
1503,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",84.0,60.0,1.00001,24.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Green chemistry, Catalytic behavior, Reagent/catalyst, Temperature Della Monica, Francesco; Buonerba, Antonio; Grassi, Alfonso; Capacchione, Carmine; Milione, Stefano; ChemSusChem; vol. 9; nb. 24; (2016); p. 3457 - 3464",2016,valid,ionic_liquid,无溶剂
1504,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",84.4,20.0,0.10133,48.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Sealed tube, Reagent/catalyst Zhang, Xiuling;Fu, Junna;Zhang, Da-Shuai;Geng, Longlong; Polyhedron; vol. 146; (2018); p. 12 - 18",2018,valid,ionic_liquid,
1505,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",84.0,25.0,,24.0,tetrabutylammonium bromide,,,,,,,,,,dichloromethane,THF,,,"15 : Reaction of 2,3-epoxypropane n-propyl ether with carbon dioxide catalyzed by 1% ZnYL (THF) and 3% tetrabutylammonium bromide: In the reaction flask, add 1.8 ml2,3-epoxypropane n-propyl ether(0.0152 mol), 0.1795 g of ZnYL (THF) (1.52 x 10-4 mol) and0.1511 g of tetrabutylammonium bromide (4.56 x 10-4 mol),Connect a gas bag containing carbon dioxide and react in a 25 ° C oil bath for 24 hours.The excess carbon dioxide gas was purged and the reaction solution was dissolved in 5 ml of dichloromethane.Using a flash column to remove the catalyst and tetrabutylammonium bro‐ mide,The solvent was removed by rotary evaporation to give 1.69 g of a colorless oil, yield 84%. With C68H105N2O5YZn, tetrabutylammomium bromide, Time= 24h, T= 25 °C , Temperature PatentUNIV SUZHOU; SOOCHOW UNIVERSITY SUZHOUSoochow University; CN107827855; (2018); (A) Eng‐ lishSOOCHOW UNIVERSITY (SUZHOU)",2018,valid,ionic_liquid,dichloromethane; THF
1506,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",84.0,80.0,0.10133,24.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,,,,,"Sperandio, Céline;Rodriguez, Jean;Quintard, Adrien; Organic and Biomolecular Chemistry; vol. 18; nb. 14; (2020); p. 2637 - 2640",2020,valid,unknown,
1507,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",84.0,69.8,0.10133,24.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,,,,,"Ghosh, Anindya;Reddy, G. Naaresh;Siddhique P. K., Mohammed;Chatterjee, Sauvik;Bhattacharjee, Su‐ dip;Maitra, Rahul;Lyubimov, Sergey E.;Arzumanyan, Ashot V.;Naumkin, Alexander;Bhaumik, Asim;Chowd‐ hury, Biswajit; Green Chemistry; vol. 24; nb. 4; (2022); p. 1673 - 1692",2022,valid,unknown,
1509,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",83.0,25.0,0.10133,48.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Catalytic behavior, Pressure Yao, Cheng; Zhou, Shaolin; Kang, Xiaojing; Zhao, Yang; Yan, Rui; Zhang, Yan; Wen, Lili; Inorganic Chemistry; vol. 57; nb. 17; (2018); p. 11157 - 11164",2018,valid,ionic_liquid,无溶剂
1510,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",83.6,24.8,1.00001,48.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Catalytic behavior, Re‐ agent/catalyst, Pressure Zhang, Xiaofeng; Ding, Junhao; Qiu, Bo; Li, Dajian; Bian, Yunpeng; Zhu, Dandan; Wang, Shimin; Mai, Wen‐ peng; Ming, Shujun; Chen, Jian; Li, Tao; ChemCatChem; vol. 13; nb. 11; (2021); p. 2664 - 2673",2021,valid,ionic_liquid,
1512,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",82.0,45.0,0.10133,22.0,"1,8-diazabicyclo[5.4.0]undec-7-ene",,,,,,,,,,toluene,,,,"Inert atmosphere, Green chemistry Wang, Lin; Kodama, Koichi; Hirose, Takuji; Catalysis science and technology; vol. 6; nb. 11; (2016); p. 3872 - 3877",2016,valid,unknown,toluene
1513,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",82.9,100.0,,3.5,tetrabutylammonium bromide,,zinc dibromide,,,,,,,,,,,,"10 : Example 10 To a three-necked flask equipped with a condenser tube was sequentially added 300 mmol of propylene oxide, 1 mmol of ZnBr2, 1 mmol of tetrabutylammonium bromide and 10 mL of N,N-dimethylformamide.Carbon dioxide was introduced into the flask, and the air was replaced for 0.5 h. The temperature was raised to 100 oC and the reaction was continued for 3 h. After the reaction was completed, the reaction mixture was cooled to room temperature and the liquid phase product was collected.After centrifugation, a small amount of supernatant was taken and the product composition in the liquid phase was analyzed by GC. The yield of propylene carbonate was 82.9%. With tetrabutylammomium bromide, zinc dibromide in N,N-dimethyl-formamide, Time= 3.5h, T= 100 °C PatentUNIV WUHAN POLYTECHNIC; WUHAN POLYTECHNIC UNIVERSITYWuhan Polytechnic University; CN107417659; (2017); (A) EnglishWUHAN POLYTECHNIC UNIVERSITY",2017,valid,mixed_system,
1514,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",82.0,20.0,0.1,2.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Baalbaki, Hassan A.; Roshandel, Hootan; Hein, Jason E.; Mehrkhodavandi, Parisa; Catalysis science and tech‐ nology; vol. 11; nb. 6; (2021); p. 2119 - 2129",2021,valid,ionic_liquid,无溶剂
1515,Propylene oxide,"4-methyl-1,3-dioxolan-2-one",82.0,120.0,2.00003,4.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"He, Wenfang;Wen, Mingshan;Shi, Lijun;Wang, Rongmin;Li, FuweiS0022459622000895; Journal of Solid State Chemistry; vol. 309; (2022); Art.No: 122965",2022,valid,ionic_liquid,
